Feature,Label
151.80546044444444,1
120.95824032738095,1
110.0601945980223,1
117.15537654320988,1
112.73010336947279,1
130.70000930059524,1
76.70497851851852,1
105.17807492492163,1
96.38119635416666,1
105.5659943664966,1
105.585466908763,1
105.585466908763,1
105.17807492492163,1
76.70497851851852,1
124.86652935875787,1
120.91722470238095,1
105.585466908763,1
105.5659943664966,1
105.5659943664966,1
80.21510283801021,1
59.77188949273697,1
124.86652935875787,1
105.17807492492163,1
118.27601509353741,1
50.07527923976608,1
117.4441419937902,1
50.07527923976608,1
118.27601509353741,1
109.77074880952381,1
105.28937339782715,1
117.4441419937902,1
109.77074880952381,1
66.61834714795009,1
66.61834714795009,1
109.77074880952381,1
117.4441419937902,1
81.34261040438516,1
118.27601509353741,1
121.59126336831584,1
105.28937339782715,1
109.77074880952381,1
,1
50.07527923976608,1
117.4441419937902,1
118.27601509353741,1
50.07527923976608,1
80.21510283801021,1
91.63505392912172,1
49.97344154854443,1
105.5659943664966,1
105.17807492492163,1
124.86652935875787,1
124.86652935875787,1
105.5659943664966,1
105.585466908763,1
120.91722470238095,1
105.585466908763,1
76.70497851851852,1
105.17807492492163,1
48.70991400875547,1
105.17807492492163,1
76.70497851851852,1
112.73010336947279,1
105.585466908763,1
105.5659943664966,1
117.15537654320988,1
110.0601945980223,1
59.77188949273697,1
,1
151.80546044444444,1
120.95824032738095,1
42.697151089891975,1
64.86089406461308,1
35.13178240740741,1
67.13136257035647,1
68.7190330154602,1
92.7981703125,1
113.10140869140625,1
68.54769212372449,1
85.84907147315855,1
124.70753613945578,1
77.88875185185185,1
100.31976114204873,1
90.17701904761904,1
98.33841903121383,1
119.3923721832483,1
121.59126336831584,1
153.38271949404762,1
124.70753613945578,1
100.31976114204873,1
,1
90.17701904761904,1
42.697151089891975,1
112.73010336947279,1
124.70753613945578,1
127.73755713222789,1
209.65936056838365,1
127.73755713222789,1
105.96235095130072,1
56.458755967619176,1
105.96235095130072,1
72.55947227375799,1
85.84907147315855,1
127.73755713222789,1
85.07613894107405,1
,1
110.04498058332645,1
56.458755967619176,1
115.35769102308485,1
121.59126336831584,1
81.34261040438516,1
130.70000930059524,1
108.75918237118633,1
72.51536960514233,1
68.54769212372449,1
115.35769102308485,1
124.74962797619048,1
124.74962797619048,1
119.3923721832483,1
82.06925537231385,1
91.49974867724868,1
68.7190330154602,1
80.21510283801021,1
112.69539886267007,1
41.31632723337269,1
119.42332323554422,1
80.27209555697279,1
,1
112.69539886267007,1
80.21510283801021,1
91.49974867724868,1
41.31632723337269,1
112.69539886267007,1
80.21510283801021,1
80.27209555697279,1
209.65936056838365,1
80.27209555697279,1
119.3923721832483,1
,1
110.04498058332645,1
124.74962797619048,1
108.75918237118633,1
56.458755967619176,1
130.70000930059524,1
81.34261040438516,1
121.59126336831584,1
110.04498058332645,1
72.51536960514233,1
119.3923721832483,1
124.74962797619048,1
124.74962797619048,1
115.35769102308485,1
92.33006222222222,1
68.54769212372449,1
119.3923721832483,1
110.04498058332645,1
82.06925537231385,1
127.73755713222789,1
105.96235095130072,1
56.458755967619176,1
85.84907147315855,1
72.55947227375799,1
100.31976114204873,1
115.35769102308485,1
153.38271949404762,1
121.59126336831584,1
119.3923721832483,1
153.38271949404762,1
90.17701904761904,1
100.31976114204873,1
124.70753613945578,1
84.57088171844588,1
139.80627330569573,1
112.73010336947279,1
91.49974867724868,1
153.38271949404762,1
42.697151089891975,1
100.31976114204873,1
68.54769212372449,1
113.10140869140625,1
35.13178240740741,1
68.7190330154602,1
67.13136257035647,1
35.13178240740741,1
72.55947227375799,1
68.54769212372449,1
85.84907147315855,1
68.7190330154602,1
96.97340679012346,1
77.88875185185185,1
124.70753613945578,1
77.88875185185185,1
59.77188949273697,1
100.24471859056122,1
,1
110.0601945980223,1
117.15537654320988,1
113.10140869140625,1
42.697151089891975,1
64.86089406461308,1
105.5882028592687,1
48.70991400875547,1
151.80546044444444,1
120.91722470238095,1
91.63505392912172,1
49.97344154854443,1
105.5659943664966,1
,1
67.13136257035647,1
124.86652935875787,1
105.5659943664966,1
120.91722470238095,1
105.585466908763,1
112.73010336947279,1
130.70000930059524,1
76.70497851851852,1
105.17807492492163,1
48.70991400875547,1
105.17807492492163,1
76.70497851851852,1
105.585466908763,1
109.77074880952381,1
105.28937339782715,1
121.59126336831584,1
81.34261040438516,1
,1
66.61834714795009,1
109.77074880952381,1
50.07527923976608,1
118.27601509353741,1
80.18547379889456,1
117.4441419937902,1
50.07527923976608,1
50.07527923976608,1
117.4441419937902,1
50.07527923976608,1
80.18547379889456,1
118.27601509353741,1
109.77074880952381,1
66.61834714795009,1
105.28937339782715,1
109.77074880952381,1
96.38119635416666,1
105.585466908763,1
105.585466908763,1
109.77074880952381,1
76.70497851851852,1
130.70000930059524,1
112.73010336947279,1
120.91722470238095,1
105.5659943664966,1
105.5659943664966,1
120.91722470238095,1
124.86652935875787,1
59.77188949273697,1
105.5882028592687,1
151.80546044444444,1
113.10140869140625,1
117.15537654320988,1
110.0601945980223,1
100.24471859056122,1
77.88875185185185,1
124.70753613945578,1
68.54769212372449,1
77.88875185185185,1
96.97340679012346,1
68.7190330154602,1
35.13178240740741,1
,1
113.10140869140625,1
68.54769212372449,1
68.7190330154602,1
78.30252352880339,1
35.13178240740741,1
100.31976114204873,1
139.80627330569573,1
84.57088171844588,1
124.70753613945578,1
153.38271949404762,1
91.49974867724868,1
153.38271949404762,1
119.3923721832483,1
98.33841903121383,1
100.31976114204873,1
90.17701904761904,1
67.13136257035647,1
100.31976114204873,1
153.38271949404762,1
115.35769102308485,1
77.35057844125305,1
105.96235095130072,1
101.38415583857784,1
58.22171537219357,1
78.30252352880339,1
102.87684471365638,1
127.73755713222789,1
68.54769212372449,1
41.31632723337269,1
92.33006222222222,1
115.35769102308485,1
124.74962797619048,1
110.04498058332645,1
119.3923721832483,1
119.3923721832483,1
124.74962797619048,1
35.12533782282726,1
77.35057844125305,1
110.04498058332645,1
110.04498058332645,1
119.3923721832483,1
130.70000930059524,1
108.75918237118633,1
124.74962797619048,1
80.27209555697279,1
209.65936056838365,1
91.49974867724868,1
100.1173111111111,1
112.69539886267007,1
96.38119635416666,1
80.27209555697279,1
80.21510283801021,1
91.49974867724868,1
121.59126336831584,1
112.69539886267007,1
102.87684471365638,1
80.21510283801021,1
78.30252352880339,1
91.49974867724868,1
102.87684471365638,1
80.21510283801021,1
80.27209555697279,1
56.458755967619176,1
112.69539886267007,1
209.65936056838365,1
80.27209555697279,1
209.65936056838365,1
80.27209555697279,1
110.04498058332645,1
108.75918237118633,1
130.70000930059524,1
110.04498058332645,1
119.3923721832483,1
115.35769102308485,1
124.74962797619048,1
108.75918237118633,1
92.33006222222222,1
,1
124.74962797619048,1
130.70000930059524,1
119.3923721832483,1
121.59126336831584,1
127.73755713222789,1
39.58454375,1
100.1173111111111,1
96.38119635416666,1
101.38415583857784,1
105.96235095130072,1
35.12533782282726,1
90.17701904761904,1
100.31976114204873,1
153.38271949404762,1
115.35769102308485,1
153.38271949404762,1
100.31976114204873,1
85.84907147315855,1
41.31632723337269,1
153.38271949404762,1
124.70753613945578,1
84.57088171844588,1
139.80627330569573,1
35.13178240740741,1
35.13178240740741,1
,1
68.7190330154602,1
68.54769212372449,1
59.77188949273697,1
113.10140869140625,1
124.70753613945578,1
77.88875185185185,1
42.697151089891975,1
64.86089406461308,1
96.97340679012346,1
77.88875185185185,1
100.1173111111111,1
35.13178240740741,1
113.10140869140625,1
110.0601945980223,1
151.80546044444444,1
117.15537654320988,1
67.13136257035647,1
77.35057844125305,1
35.12533782282726,1
151.80546044444444,1
110.0601945980223,1
117.15537654320988,1
105.5659943664966,1
120.91722470238095,1
80.21510283801021,1
121.59126336831584,1
124.86652935875787,1
120.91722470238095,1
102.87684471365638,1
105.5659943664966,1
58.22171537219357,1
105.585466908763,1
105.17807492492163,1
76.70497851851852,1
130.70000930059524,1
112.73010336947279,1
76.70497851851852,1
120.91722470238095,1
105.585466908763,1
66.61834714795009,1
109.77074880952381,1
109.77074880952381,1
105.28937339782715,1
117.4441419937902,1
66.61834714795009,1
50.07527923976608,1
118.27601509353741,1
48.70991400875547,1
50.07527923976608,1
118.27601509353741,1
50.07527923976608,1
50.07527923976608,1
66.61834714795009,1
117.4441419937902,1
59.77188949273697,1
105.28937339782715,1
109.77074880952381,1
,1
121.59126336831584,1
109.77074880952381,1
66.61834714795009,1
76.70497851851852,1
112.73010336947279,1
130.70000930059524,1
85.84907147315855,1
41.31632723337269,1
105.585466908763,1
120.91722470238095,1
56.458755967619176,1
76.70497851851852,1
58.22171537219357,1
124.86652935875787,1
105.5659943664966,1
120.91722470238095,1
120.91722470238095,1
105.5659943664966,1
82.06925537231385,1
117.15537654320988,1
110.0601945980223,1
151.80546044444444,1
72.51536960514233,1
117.15537654320988,1
151.80546044444444,1
110.0601945980223,1
,1
35.13178240740741,1
77.88875185185185,1
96.97340679012346,1
113.10140869140625,1
77.88875185185185,1
124.70753613945578,1
68.7190330154602,1
35.13178240740741,1
113.10140869140625,1
68.54769212372449,1
67.13136257035647,1
35.13178240740741,1
153.38271949404762,1
84.57088171844588,1
124.70753613945578,1
82.06925537231385,1
153.38271949404762,1
115.35769102308485,1
100.31976114204873,1
81.34261040438516,1
121.59126336831584,1
100.31976114204873,1
90.17701904761904,1
153.38271949404762,1
105.96235095130072,1
101.38415583857784,1
39.58454375,1
48.70991400875547,1
127.73755713222789,1
67.13136257035647,1
49.97344154854443,1
130.70000930059524,1
124.74962797619048,1
96.38119635416666,1
119.3923721832483,1
64.86089406461308,1
42.697151089891975,1
119.3923721832483,1
92.33006222222222,1
108.75918237118633,1
124.74962797619048,1
115.35769102308485,1
130.70000930059524,1
108.75918237118633,1
110.04498058332645,1
,1
121.59126336831584,1
110.04498058332645,1
59.77188949273697,1
80.27209555697279,1
209.65936056838365,1
41.31632723337269,1
72.55947227375799,1
80.27209555697279,1
209.65936056838365,1
80.27209555697279,1
80.21510283801021,1
112.69539886267007,1
91.49974867724868,1
153.34103954081633,1
98.33841903121383,1
42.697151089891975,1
78.414224,1
96.38119635416666,1
78.414224,1
130.6507028592687,1
100.1173111111111,1
59.77188949273697,1
105.28937339782715,1
,1
124.74962797619048,1
117.15537654320988,1
110.04498058332645,1
80.18547379889456,1
99.90414965986395,1
35.12533782282726,1
77.35057844125305,1
130.6507028592687,1
112.69539886267007,1
32.628058479532164,1
58.22171537219357,1
66.1934716796875,1
100.28989291028911,1
77.35057844125305,1
139.80627330569573,1
32.628058479532164,1
105.585466908763,1
39.58454375,1
146.1605503003003,1
66.1934716796875,1
100.28989291028911,1
78.30252352880339,1
66.1934716796875,1
100.28989291028911,1
146.1605503003003,1
84.57088171844588,1
96.97340679012346,1
105.5882028592687,1
50.07527923976608,1
89.72708333333334,1
48.70991400875547,1
84.57088171844588,1
100.31976114204873,1
118.30283591630877,1
105.5882028592687,1
100.24471859056122,1
80.27209555697279,1
77.88875185185185,1
134.1468900442904,1
92.7981703125,1
119.42332323554422,1
62.36511127091143,1
92.7981703125,1
134.1468900442904,1
120.95824032738095,1
120.95824032738095,1
85.07613894107405,1
80.24224064625851,1
67.13136257035647,1
101.38415583857784,1
101.38415583857784,1
78.414224,1
49.97344154854443,1
55.79605976768453,1
114.82002617639813,1
127.73755713222789,1
89.72708333333334,1
114.82002617639813,1
96.38119635416666,1
89.72708333333334,1
134.63096650035448,1
118.30283591630877,1
77.88875185185185,1
118.30283591630877,1
121.59126336831584,1
89.72708333333334,1
66.91538923611111,1
105.17807492492163,1
118.30283591630877,1
50.07527923976608,1
99.19470321637426,1
92.33006222222222,1
68.57948687287416,1
144.80707480123152,1
85.84907147315855,1
41.31632723337269,1
58.22171537219357,1
50.07527923976608,1
109.77074880952381,1
118.23181069302721,1
64.57972609819122,1
77.35057844125305,1
144.80707480123152,1
64.57972609819122,1
109.77074880952381,1
118.23181069302721,1
81.34261040438516,1
121.59126336831584,1
118.23181069302721,1
,1
64.57972609819122,1
64.57972609819122,1
118.23181069302721,1
109.77074880952381,1
144.80707480123152,1
50.07527923976608,1
92.33006222222222,1
99.19470321637426,1
50.07527923976608,1
68.57948687287416,1
144.80707480123152,1
68.57948687287416,1
118.30283591630877,1
105.17807492492163,1
91.63505392912172,1
49.97344154854443,1
118.30283591630877,1
66.91538923611111,1
89.72708333333334,1
89.72708333333334,1
114.82002617639813,1
77.88875185185185,1
118.30283591630877,1
134.63096650035448,1
55.79605976768453,1
89.72708333333334,1
127.73755713222789,1
114.82002617639813,1
48.70991400875547,1
80.24224064625851,1
59.77188949273697,1
,1
101.38415583857784,1
48.70991400875547,1
120.95824032738095,1
42.697151089891975,1
64.86089406461308,1
85.07613894107405,1
120.95824032738095,1
67.13136257035647,1
92.7981703125,1
92.7981703125,1
134.1468900442904,1
119.42332323554422,1
62.36511127091143,1
35.12533782282726,1
77.88875185185185,1
80.27209555697279,1
64.86089406461308,1
85.84907147315855,1
72.55947227375799,1
100.24471859056122,1
77.88875185185185,1
121.59126336831584,1
100.31976114204873,1
105.5882028592687,1
84.57088171844588,1
89.72708333333334,1
84.57088171844588,1
,1
105.5882028592687,1
42.697151089891975,1
96.97340679012346,1
100.28989291028911,1
66.1934716796875,1
146.1605503003003,1
99.90414965986395,1
146.1605503003003,1
100.28989291028911,1
66.1934716796875,1
139.80627330569573,1
39.58454375,1
32.628058479532164,1
105.585466908763,1
72.55947227375799,1
85.84907147315855,1
32.628058479532164,1
112.69539886267007,1
130.6507028592687,1
100.28989291028911,1
66.1934716796875,1
56.458755967619176,1
80.18547379889456,1
,1
110.04498058332645,1
121.59126336831584,1
81.34261040438516,1
99.90414965986395,1
117.15537654320988,1
124.74962797619048,1
82.06925537231385,1
72.51536960514233,1
105.28937339782715,1
91.63505392912172,1
49.97344154854443,1
100.1173111111111,1
130.6507028592687,1
78.414224,1
98.33841903121383,1
62.36511127091143,1
98.33841903121383,1
153.34103954081633,1
78.414224,1
72.55947227375799,1
78.414224,1
41.31632723337269,1
130.6507028592687,1
78.414224,1
105.96235095130072,1
153.34103954081633,1
98.33841903121383,1
105.28937339782715,1
91.63505392912172,1
64.86089406461308,1
42.697151089891975,1
121.59126336831584,1
81.34261040438516,1
124.86652935875787,1
99.90414965986395,1
112.69539886267007,1
110.04498058332645,1
80.18547379889456,1
32.628058479532164,1
48.70991400875547,1
39.58454375,1
139.80627330569573,1
72.55947227375799,1
130.6507028592687,1
146.1605503003003,1
112.69539886267007,1
32.628058479532164,1
99.90414965986395,1
39.58454375,1
67.13136257035647,1
146.1605503003003,1
139.80627330569573,1
49.97344154854443,1
66.1934716796875,1
100.28989291028911,1
66.1934716796875,1
100.28989291028911,1
146.1605503003003,1
112.69539886267007,1
89.72708333333334,1
42.697151089891975,1
84.57088171844588,1
82.06925537231385,1
77.35057844125305,1
96.97340679012346,1
105.5882028592687,1
84.57088171844588,1
84.57088171844588,1
96.97340679012346,1
100.31976114204873,1
80.27209555697279,1
85.84907147315855,1
77.88875185185185,1
77.88875185185185,1
66.1934716796875,1
100.24471859056122,1
48.70991400875547,1
92.7981703125,1
77.88875185185185,1
62.36511127091143,1
119.42332323554422,1
67.13136257035647,1
134.1468900442904,1
92.7981703125,1
85.07613894107405,1
72.51536960514233,1
153.34103954081633,1
120.95824032738095,1
120.95824032738095,1
82.06925537231385,1
109.77074880952381,1
,1
101.38415583857784,1
101.38415583857784,1
80.24224064625851,1
82.06925537231385,1
56.458755967619176,1
58.22171537219357,1
89.72708333333334,1
85.84907147315855,1
41.31632723337269,1
127.73755713222789,1
89.72708333333334,1
55.79605976768453,1
105.17807492492163,1
118.30283591630877,1
91.63505392912172,1
66.91538923611111,1
134.63096650035448,1
118.30283591630877,1
99.19470321637426,1
92.33006222222222,1
50.07527923976608,1
76.70497851851852,1
64.86089406461308,1
68.57948687287416,1
144.80707480123152,1
100.28989291028911,1
50.07527923976608,1
99.19470321637426,1
92.33006222222222,1
118.23181069302721,1
64.57972609819122,1
109.77074880952381,1
118.23181069302721,1
117.4441419937902,1
80.24224064625851,1
59.77188949273697,1
121.59126336831584,1
118.23181069302721,1
,1
66.91538923611111,1
64.57972609819122,1
66.91538923611111,1
118.23181069302721,1
109.77074880952381,1
118.23181069302721,1
64.57972609819122,1
80.24224064625851,1
117.4441419937902,1
100.28989291028911,1
144.80707480123152,1
68.57948687287416,1
118.23181069302721,1
92.33006222222222,1
99.19470321637426,1
50.07527923976608,1
76.70497851851852,1
50.07527923976608,1
92.33006222222222,1
99.19470321637426,1
146.1605503003003,1
66.91538923611111,1
118.30283591630877,1
102.87684471365638,1
134.63096650035448,1
118.30283591630877,1
105.17807492492163,1
89.72708333333334,1
127.73755713222789,1
55.79605976768453,1
58.22171537219357,1
89.72708333333334,1
101.38415583857784,1
77.35057844125305,1
35.12533782282726,1
80.24224064625851,1
101.38415583857784,1
120.95824032738095,1
109.77074880952381,1
85.84907147315855,1
85.07613894107405,1
120.95824032738095,1
153.34103954081633,1
62.36511127091143,1
119.42332323554422,1
92.7981703125,1
134.1468900442904,1
92.7981703125,1
77.88875185185185,1
66.1934716796875,1
100.1173111111111,1
77.88875185185185,1
100.24471859056122,1
77.88875185185185,1
80.27209555697279,1
48.70991400875547,1
96.97340679012346,1
100.31976114204873,1
84.57088171844588,1
105.5882028592687,1
96.97340679012346,1
84.57088171844588,1
84.57088171844588,1
89.72708333333334,1
100.28989291028911,1
66.1934716796875,1
112.69539886267007,1
66.61834714795009,1
146.1605503003003,1
146.1605503003003,1
39.58454375,1
99.90414965986395,1
100.28989291028911,1
66.1934716796875,1
139.80627330569573,1
134.1468900442904,1
42.697151089891975,1
32.628058479532164,1
112.69539886267007,1
146.1605503003003,1
,1
96.38119635416666,1
130.6507028592687,1
39.58454375,1
139.80627330569573,1
72.51536960514233,1
112.69539886267007,1
99.90414965986395,1
100.1173111111111,1
80.18547379889456,1
110.04498058332645,1
124.86652935875787,1
41.31632723337269,1
121.59126336831584,1
,1
102.87684471365638,1
78.30252352880339,1
105.28937339782715,1
121.59126336831584,1
78.414224,1
58.22171537219357,1
98.33841903121383,1
153.34103954081633,1
105.96235095130072,1
130.6507028592687,1
78.414224,1
56.458755967619176,1
121.59126336831584,1
,1
102.87684471365638,1
153.34103954081633,1
78.30252352880339,1
121.59126336831584,1
118.23181069302721,1
78.414224,1
58.22171537219357,1
62.36511127091143,1
153.34103954081633,1
98.33841903121383,1
153.34103954081633,1
105.96235095130072,1
98.33841903121383,1
78.414224,1
100.1173111111111,1
110.04498058332645,1
80.18547379889456,1
112.69539886267007,1
99.90414965986395,1
80.18547379889456,1
99.90414965986395,1
66.1934716796875,1
112.69539886267007,1
146.1605503003003,1
32.628058479532164,1
66.61834714795009,1
100.28989291028911,1
66.1934716796875,1
139.80627330569573,1
42.697151089891975,1
,1
32.628058479532164,1
96.38119635416666,1
39.58454375,1
130.6507028592687,1
32.628058479532164,1
112.69539886267007,1
72.51536960514233,1
134.1468900442904,1
100.31976114204873,1
118.30283591630877,1
50.07527923976608,1
84.57088171844588,1
55.79605976768453,1
84.57088171844588,1
96.97340679012346,1
105.5882028592687,1
92.7981703125,1
134.1468900442904,1
134.1468900442904,1
100.24471859056122,1
92.7981703125,1
119.42332323554422,1
62.36511127091143,1
100.1173111111111,1
77.88875185185185,1
100.24471859056122,1
100.24471859056122,1
62.36511127091143,1
77.88875185185185,1
48.70991400875547,1
77.35057844125305,1
101.38415583857784,1
85.07613894107405,1
35.12533782282726,1
80.24224064625851,1
101.38415583857784,1
120.95824032738095,1
85.84907147315855,1
85.07613894107405,1
80.24224064625851,1
120.95824032738095,1
101.38415583857784,1
118.30283591630877,1
102.87684471365638,1
134.63096650035448,1
55.79605976768453,1
66.91538923611111,1
146.1605503003003,1
114.82002617639813,1
55.79605976768453,1
58.22171537219357,1
66.91538923611111,1
114.82002617639813,1
89.72708333333334,1
127.73755713222789,1
64.57972609819122,1
109.77074880952381,1
99.19470321637426,1
118.23181069302721,1
92.33006222222222,1
109.77074880952381,1
64.57972609819122,1
68.57948687287416,1
92.33006222222222,1
50.07527923976608,1
50.07527923976608,1
99.19470321637426,1
92.33006222222222,1
144.80707480123152,1
68.57948687287416,1
68.57948687287416,1
92.33006222222222,1
99.19470321637426,1
64.86089406461308,1
50.07527923976608,1
68.57948687287416,1
68.57948687287416,1
144.80707480123152,1
50.07527923976608,1
92.33006222222222,1
64.57972609819122,1
109.77074880952381,1
92.33006222222222,1
118.23181069302721,1
99.19470321637426,1
68.57948687287416,1
109.77074880952381,1
,1
121.59126336831584,1
64.57972609819122,1
56.458755967619176,1
55.79605976768453,1
127.73755713222789,1
89.72708333333334,1
58.22171537219357,1
114.82002617639813,1
66.91538923611111,1
85.84907147315855,1
41.31632723337269,1
114.82002617639813,1
55.79605976768453,1
134.63096650035448,1
146.1605503003003,1
66.91538923611111,1
118.30283591630877,1
80.24224064625851,1
101.38415583857784,1
72.51536960514233,1
120.95824032738095,1
120.95824032738095,1
82.06925537231385,1
85.07613894107405,1
80.24224064625851,1
,1
101.38415583857784,1
101.38415583857784,1
82.06925537231385,1
85.07613894107405,1
100.24471859056122,1
77.88875185185185,1
62.36511127091143,1
77.88875185185185,1
80.27209555697279,1
48.70991400875547,1
100.24471859056122,1
92.7981703125,1
100.24471859056122,1
134.1468900442904,1
119.42332323554422,1
62.36511127091143,1
134.1468900442904,1
67.13136257035647,1
92.7981703125,1
84.57088171844588,1
42.697151089891975,1
105.5882028592687,1
77.35057844125305,1
96.97340679012346,1
82.06925537231385,1
50.07527923976608,1
84.57088171844588,1
100.31976114204873,1
118.30283591630877,1
112.69539886267007,1
32.628058479532164,1
130.6507028592687,1
48.70991400875547,1
134.1468900442904,1
139.80627330569573,1
39.58454375,1
32.628058479532164,1
66.61834714795009,1
32.628058479532164,1
67.13136257035647,1
146.1605503003003,1
66.1934716796875,1
100.28989291028911,1
49.97344154854443,1
112.69539886267007,1
146.1605503003003,1
80.18547379889456,1
99.90414965986395,1
96.38119635416666,1
64.86089406461308,1
42.697151089891975,1
80.18547379889456,1
81.34261040438516,1
,1
121.59126336831584,1
99.90414965986395,1
112.69539886267007,1
98.33841903121383,1
105.96235095130072,1
153.34103954081633,1
78.414224,1
41.31632723337269,1
72.55947227375799,1
78.414224,1
118.23181069302721,1
98.33841903121383,1
153.34103954081633,1
62.36511127091143,1
153.34103954081633,1
91.63505392912172,1
105.28937339782715,1
78.414224,1
98.33841903121383,1
91.63505392912172,1
49.97344154854443,1
100.1173111111111,1
78.414224,1
153.34103954081633,1
105.96235095130072,1
98.33841903121383,1
62.36511127091143,1
153.34103954081633,1
98.33841903121383,1
144.80707480123152,1
130.6507028592687,1
78.414224,1
112.69539886267007,1
99.90414965986395,1
80.18547379889456,1
,1
81.34261040438516,1
121.59126336831584,1
82.06925537231385,1
72.51536960514233,1
100.28989291028911,1
66.1934716796875,1
90.17701904761904,1
146.1605503003003,1
114.82002617639813,1
66.61834714795009,1
